DATE,HOUR,COUNTRY,UNIT,OFFER_TYPE,ENERGY,PRICE,MATCHED
20/02/2025,1,MI,,C,7.8,112.0,O
20/02/2025,1,MI,,C,8.4,112.0,O
20/02/2025,1,MI,,C,1.6,112.0,O
20/02/2025,1,MI,,C,6.0,111.97,O
20/02/2025,1,MI,,C,1.6,111.97,O
20/02/2025,1,MI,,C,6.8,111.97,O
20/02/2025,1,MI,,C,11.7,111.97,O
20/02/2025,1,MI,,C,1.5,111.97,O
20/02/2025,1,MI,,C,3.0,111.97,O
20/02/2025,1,MI,,C,4.0,111.01,O
20/02/2025,1,MI,,C,20.0,111.0,O
20/02/2025,1,MI,,C,8.0,110.5,O
20/02/2025,1,MI,,C,6.0,110.5,O
20/02/2025,1,MI,,C,10.0,110.5,O
20/02/2025,1,MI,,C,15.3,110.0,O
20/02/2025,1,MI,,C,30.0,110.0,O
20/02/2025,1,MI,,C,2.3,110.0,O
20/02/2025,1,MI,,C,4.0,109.01,O
20/02/2025,1,MI,,C,26.6,109.0,O
20/02/2025,1,MI,,C,20.0,109.0,O
20/02/2025,1,MI,,C,15.3,108.75,O
20/02/2025,1,MI,,C,15.1,107.5,O
20/02/2025,1,MI,,C,5.1,107.42,O
20/02/2025,1,MI,,C,20.0,107.0,O
20/02/2025,1,MI,,C,15.4,106.25,O
20/02/2025,1,MI,,C,7.4,105.98,O
20/02/2025,1,MI,,C,14.2,105.98,O
20/02/2025,1,MI,,C,2.3,105.97,O
20/02/2025,1,MI,,C,3.7,105.97,O
20/02/2025,1,MI,,C,2.0,105.97,O
20/02/2025,1,MI,,C,10.6,105.97,O
20/02/2025,1,MI,,C,15.3,105.0,O
20/02/2025,1,MI,,C,1.0,105.0,O
20/02/2025,1,MI,,C,5.1,104.92,O
20/02/2025,1,MI,,C,4.0,104.01,O
20/02/2025,1,MI,,C,5.1,102.42,O
20/02/2025,1,MI,,C,10.0,102.0,O
20/02/2025,1,MI,,C,30.0,102.0,O
20/02/2025,1,MI,,C,50.0,101.0,O
20/02/2025,1,MI,,C,9.0,101.0,O
20/02/2025,1,MI,,C,5.0,101.0,O
20/02/2025,1,MI,,C,20.0,100.31,O
20/02/2025,1,MI,,C,1.0,100.0,O
20/02/2025,1,MI,,C,5.1,99.92,O
20/02/2025,1,MI,,C,12.5,99.59,O
20/02/2025,1,MI,,C,4.0,99.01,O
20/02/2025,1,MI,,C,30.0,99.0,O
20/02/2025,1,MI,,C,5.3,97.42,O
20/02/2025,1,MI,,C,10.0,97.0,O
20/02/2025,1,MI,,C,30.0,96.0,O
20/02/2025,1,MI,,C,20.9,95.31,O
20/02/2025,1,MI,,C,2.0,95.0,O
20/02/2025,1,MI,,C,30.0,93.0,O
20/02/2025,1,MI,,C,15.0,92.42,O
20/02/2025,1,MI,,C,10.0,91.0,O
20/02/2025,1,MI,,C,1.5,90.97,O
20/02/2025,1,MI,,C,30.0,90.0,O
20/02/2025,1,MI,,C,15.2,89.5,O
20/02/2025,1,MI,,C,9.8,89.5,O
20/02/2025,1,MI,,C,18.0,87.42,O
20/02/2025,1,MI,,C,10.0,86.0,O
20/02/2025,1,MI,,C,20.0,85.31,O
20/02/2025,1,MI,,C,2.0,85.0,O
20/02/2025,1,MI,,C,12.5,84.59,O
20/02/2025,1,MI,,C,5.0,84.01,O
20/02/2025,1,MI,,C,23.0,82.42,O
20/02/2025,1,MI,,C,2.0,81.97,O
20/02/2025,1,MI,,C,3.9,81.97,O
20/02/2025,1,MI,,C,30.0,81.0,O
20/02/2025,1,MI,,C,24.8,79.5,O
20/02/2025,1,MI,,C,0.2,79.5,O
20/02/2025,1,MI,,C,5.0,79.01,O
20/02/2025,1,MI,,C,32.0,78.5,O
20/02/2025,1,MI,,C,4.8,78.4,O
20/02/2025,1,MI,,C,28.0,77.42,O
20/02/2025,1,MI,,C,2.0,75.0,O
20/02/2025,1,MI,,C,5.0,74.01,O
20/02/2025,1,MI,,C,36.0,72.42,O
20/02/2025,1,MI,,C,1.4,70.0,O
20/02/2025,1,MI,,C,1.4,70.0,O
20/02/2025,1,MI,,C,8.1,70.0,O
20/02/2025,1,MI,,C,1.7,70.0,O
20/02/2025,1,MI,,C,2.1,70.0,O
20/02/2025,1,MI,,C,2.2,70.0,O
20/02/2025,1,MI,,C,1.0,70.0,O
20/02/2025,1,MI,,C,5.0,69.01,O
20/02/2025,1,MI,,C,126.0,66.3,O
20/02/2025,1,MI,,C,3.0,65.0,O
20/02/2025,1,MI,,C,25.0,62.3,O
20/02/2025,1,MI,,C,126.0,62.1,O
20/02/2025,1,MI,,C,25.0,61.07,O
20/02/2025,1,MI,,C,205.0,60.5,O
20/02/2025,1,MI,,C,89.0,60.4,O
20/02/2025,1,MI,,C,205.0,60.37,O
20/02/2025,1,MI,,C,190.0,60.24,O
20/02/2025,1,MI,,C,190.0,60.11,O
20/02/2025,1,MI,,C,114.6,60.0,O
20/02/2025,1,MI,,C,190.0,59.98,O
20/02/2025,1,MI,,C,72.0,59.2,O
20/02/2025,1,MI,,C,72.0,59.03,O
20/02/2025,1,MI,,C,72.0,58.86,O
20/02/2025,1,MI,,C,78.0,58.2,O
20/02/2025,1,MI,,C,73.0,50.0,O
20/02/2025,1,MI,,C,52.0,50.0,O
20/02/2025,1,MI,,C,73.0,49.99,O
20/02/2025,1,MI,,C,340.0,45.5,O
20/02/2025,1,MI,,C,340.0,43.0,O
20/02/2025,1,MI,,C,52.0,40.0,O
20/02/2025,1,MI,,C,73.0,39.98,O
20/02/2025,1,MI,,C,89.0,35.4,O
20/02/2025,1,MI,,C,230.0,26.0,O
20/02/2025,1,MI,,C,94.3,20.01,O
20/02/2025,1,MI,,C,89.0,15.4,O
20/02/2025,1,MI,,C,77.0,15.1,O
20/02/2025,1,MI,,C,60.8,14.8,O
20/02/2025,1,MI,,C,53.8,14.79,O
20/02/2025,1,MI,,C,77.0,14.21,O
20/02/2025,1,MI,,C,0.1,10.0,O
20/02/2025,1,MI,,C,89.0,5.4,O
20/02/2025,1,MI,,C,94.3,5.01,O
20/02/2025,1,MI,,C,91.3,4.0,O
20/02/2025,1,MI,,C,209.9,3.0,O
20/02/2025,1,MI,,C,1.0,2.0,O
20/02/2025,1,MI,,C,18.0,1.7,O
20/02/2025,1,MI,,C,18.0,1.6,O
20/02/2025,1,MI,,C,0.1,1.0,O
20/02/2025,1,MI,,C,0.2,0.0,O
20/02/2025,1,MI,,C,0.4,0.0,O
20/02/2025,1,MI,,C,0.1,0.0,O
20/02/2025,1,MI,,C,0.1,0.0,O
20/02/2025,1,MI,,C,0.5,0.0,O
20/02/2025,1,MI,,C,30.9,0.0,O
20/02/2025,1,MI,,C,0.8,-1.0,O
20/02/2025,1,MI,,C,53.0,-1.9,O
20/02/2025,1,MI,,C,0.1,-4.5,O
20/02/2025,1,MI,,C,1.0,-5.0,O
20/02/2025,1,MI,,C,60.8,-5.01,O
20/02/2025,1,MI,,C,55.8,-5.02,O
20/02/2025,1,MI,,C,0.1,-10.0,O
20/02/2025,1,MI,,C,91.3,-11.0,O
20/02/2025,1,MI,,C,22.8,-20.0,O
20/02/2025,1,MI,,C,4.0,-25.0,O
20/02/2025,1,MI,,C,116.6,-29.99,O
20/02/2025,1,MI,,C,69.9,-30.0,O
20/02/2025,1,MI,,C,91.3,-36.0,O
20/02/2025,1,MI,,C,14.7,-40.0,O
20/02/2025,1,MI,,C,6.4,-50.0,O
20/02/2025,1,MI,,C,63.6,-50.0,O
20/02/2025,1,MI,,C,3.9,-51.0,O
20/02/2025,1,MI,,C,60.8,-51.0,O
20/02/2025,1,MI,,C,50.0,-100.0,O
20/02/2025,1,MI,,C,2703.7,-100.0,O
20/02/2025,1,MI,,C,0.1,-499.0,O
20/02/2025,1,MI,,C,0.3,-499.0,O
20/02/2025,1,MI,,C,129.4,-500.0,O
20/02/2025,1,MI,,C,5182.4,-500.0,O
20/02/2025,1,MI,,C,9.6,-500.0,O
20/02/2025,1,MI,,V,7.5,-500.0,O
20/02/2025,1,MI,,V,0.8,-120.0,O
20/02/2025,1,MI,,V,39.0,-120.0,O
20/02/2025,1,MI,,V,0.1,-100.0,O
20/02/2025,1,MI,,V,2.0,-100.0,O
20/02/2025,1,MI,,V,13.0,-100.0,O
20/02/2025,1,MI,,V,3.4,-60.0,O
20/02/2025,1,MI,,V,18.9,-60.0,O
20/02/2025,1,MI,,V,3.3,-60.0,O
20/02/2025,1,MI,,V,0.4,-50.0,O
20/02/2025,1,MI,,V,2.7,-50.0,O
20/02/2025,1,MI,,V,25.1,-50.0,O
20/02/2025,1,MI,,V,4.0,-50.0,O
20/02/2025,1,MI,,V,12.8,-50.0,O
20/02/2025,1,MI,,V,24.0,-50.0,O
20/02/2025,1,MI,,V,1.0,-50.0,O
20/02/2025,1,MI,,V,103.7,-50.0,O
20/02/2025,1,MI,,V,3.2,-50.0,O
20/02/2025,1,MI,,V,6.6,-50.0,O
20/02/2025,1,MI,,V,1.0,-50.0,O
20/02/2025,1,MI,,V,11.6,-50.0,O
20/02/2025,1,MI,,V,6.8,-50.0,O
20/02/2025,1,MI,,V,1.2,-50.0,O
20/02/2025,1,MI,,V,22.0,-50.0,O
20/02/2025,1,MI,,V,9.4,-50.0,O
20/02/2025,1,MI,,V,19.1,-50.0,O
20/02/2025,1,MI,,V,5.0,-50.0,O
20/02/2025,1,MI,,V,5.2,-50.0,O
20/02/2025,1,MI,,V,6.8,-50.0,O
20/02/2025,1,MI,,V,1.0,-50.0,O
20/02/2025,1,MI,,V,11.4,-50.0,O
20/02/2025,1,MI,,V,0.5,-50.0,O
20/02/2025,1,MI,,V,0.9,-50.0,O
20/02/2025,1,MI,,V,1.0,-50.0,O
20/02/2025,1,MI,,V,1.2,-50.0,O
20/02/2025,1,MI,,V,3.0,-50.0,O
20/02/2025,1,MI,,V,4.0,-50.0,O
20/02/2025,1,MI,,V,40.0,-40.0,O
20/02/2025,1,MI,,V,81.7,-40.0,O
20/02/2025,1,MI,,V,7.0,-40.0,O
20/02/2025,1,MI,,V,24.5,-30.1,O
20/02/2025,1,MI,,V,26.5,-30.01,O
20/02/2025,1,MI,,V,1.3,-30.0,O
20/02/2025,1,MI,,V,21.0,-25.0,O
20/02/2025,1,MI,,V,47.2,-25.0,O
20/02/2025,1,MI,,V,0.1,-25.0,O
20/02/2025,1,MI,,V,0.8,-25.0,O
20/02/2025,1,MI,,V,3.4,-25.0,O
20/02/2025,1,MI,,V,2.4,-25.0,O
20/02/2025,1,MI,,V,1.2,-25.0,O
20/02/2025,1,MI,,V,10.0,-25.0,O
20/02/2025,1,MI,,V,5.1,-25.0,O
20/02/2025,1,MI,,V,0.1,-25.0,O
20/02/2025,1,MI,,V,0.1,-25.0,O
20/02/2025,1,MI,,V,1.2,-25.0,O
20/02/2025,1,MI,,V,1.3,-25.0,O
20/02/2025,1,MI,,V,5.6,-25.0,O
20/02/2025,1,MI,,V,15.8,-20.01,O
20/02/2025,1,MI,,V,45.0,-20.0,O
20/02/2025,1,MI,,V,25.0,-20.0,O
20/02/2025,1,MI,,V,2.0,-20.0,O
20/02/2025,1,MI,,V,12.0,-20.0,O
20/02/2025,1,MI,,V,25.0,-20.0,O
20/02/2025,1,MI,,V,0.5,-20.0,O
20/02/2025,1,MI,,V,0.6,-20.0,O
20/02/2025,1,MI,,V,23.5,-20.0,O
20/02/2025,1,MI,,V,17.2,-20.0,O
20/02/2025,1,MI,,V,0.5,-20.0,O
20/02/2025,1,MI,,V,4.0,-20.0,O
20/02/2025,1,MI,,V,76.3,-20.0,O
20/02/2025,1,MI,,V,0.1,-20.0,O
20/02/2025,1,MI,,V,0.2,-20.0,O
20/02/2025,1,MI,,V,4.0,-20.0,O
20/02/2025,1,MI,,V,3.1,-20.0,O
20/02/2025,1,MI,,V,0.9,-20.0,O
20/02/2025,1,MI,,V,1.0,-20.0,O
20/02/2025,1,MI,,V,1.7,-20.0,O
20/02/2025,1,MI,,V,1.2,-20.0,O
20/02/2025,1,MI,,V,0.2,-20.0,O
20/02/2025,1,MI,,V,0.9,-20.0,O
20/02/2025,1,MI,,V,4.8,-20.0,O
20/02/2025,1,MI,,V,5.7,-20.0,O
20/02/2025,1,MI,,V,2.6,-20.0,O
20/02/2025,1,MI,,V,0.1,-20.0,O
20/02/2025,1,MI,,V,45.5,-20.0,O
20/02/2025,1,MI,,V,1.2,-20.0,O
20/02/2025,1,MI,,V,0.9,-20.0,O
20/02/2025,1,MI,,V,5.9,-20.0,O
20/02/2025,1,MI,,V,3.4,-20.0,O
20/02/2025,1,MI,,V,0.9,-20.0,O
20/02/2025,1,MI,,V,0.5,-20.0,O
20/02/2025,1,MI,,V,1.2,-20.0,O
20/02/2025,1,MI,,V,3.4,-20.0,O
20/02/2025,1,MI,,V,6.7,-20.0,O
20/02/2025,1,MI,,V,6.9,-20.0,O
20/02/2025,1,MI,,V,26.0,-20.0,O
20/02/2025,1,MI,,V,45.4,-20.0,O
20/02/2025,1,MI,,V,45.0,-20.0,O
20/02/2025,1,MI,,V,4.5,-20.0,O
20/02/2025,1,MI,,V,6.9,-20.0,O
20/02/2025,1,MI,,V,4.1,-20.0,O
20/02/2025,1,MI,,V,26.8,-20.0,O
20/02/2025,1,MI,,V,3.7,-20.0,O
20/02/2025,1,MI,,V,14.3,-20.0,O
20/02/2025,1,MI,,V,20.8,-20.0,O
20/02/2025,1,MI,,V,13.8,-20.0,O
20/02/2025,1,MI,,V,29.9,-20.0,O
20/02/2025,1,MI,,V,49.6,-20.0,O
20/02/2025,1,MI,,V,0.1,-20.0,O
20/02/2025,1,MI,,V,7.6,-20.0,O
20/02/2025,1,MI,,V,12.8,-20.0,O
20/02/2025,1,MI,,V,2.5,-20.0,O
20/02/2025,1,MI,,V,1.7,-20.0,O
20/02/2025,1,MI,,V,2.9,-20.0,O
20/02/2025,1,MI,,V,1.2,-20.0,O
20/02/2025,1,MI,,V,14.9,-20.0,O
20/02/2025,1,MI,,V,0.1,-20.0,O
20/02/2025,1,MI,,V,0.3,-20.0,O
20/02/2025,1,MI,,V,5.5,-20.0,O
20/02/2025,1,MI,,V,10.7,-19.99,O
20/02/2025,1,MI,,V,0.1,-19.99,O
20/02/2025,1,MI,,V,0.6,-19.99,O
20/02/2025,1,MI,,V,20.5,-19.99,O
20/02/2025,1,MI,,V,0.3,-19.99,O
20/02/2025,1,MI,,V,0.8,-19.99,O
20/02/2025,1,MI,,V,3.8,-19.99,O
20/02/2025,1,MI,,V,2.2,-19.99,O
20/02/2025,1,MI,,V,0.3,-19.99,O
20/02/2025,1,MI,,V,37.4,-19.99,O
20/02/2025,1,MI,,V,1.1,-15.0,O
20/02/2025,1,MI,,V,2.2,-15.0,O
20/02/2025,1,MI,,V,5.5,-15.0,O
20/02/2025,1,MI,,V,2.3,-15.0,O
20/02/2025,1,MI,,V,7.3,-15.0,O
20/02/2025,1,MI,,V,2.8,-15.0,O
20/02/2025,1,MI,,V,37.4,-15.0,O
20/02/2025,1,MI,,V,37.4,-15.0,O
20/02/2025,1,MI,,V,4.9,-15.0,O
20/02/2025,1,MI,,V,4.8,-15.0,O
20/02/2025,1,MI,,V,6.5,-15.0,O
20/02/2025,1,MI,,V,5.7,-15.0,O
20/02/2025,1,MI,,V,0.7,-15.0,O
20/02/2025,1,MI,,V,2.7,-15.0,O
20/02/2025,1,MI,,V,3.8,-15.0,O
20/02/2025,1,MI,,V,0.3,-15.0,O
20/02/2025,1,MI,,V,0.3,-15.0,O
20/02/2025,1,MI,,V,1.3,-15.0,O
20/02/2025,1,MI,,V,8.2,-15.0,O
20/02/2025,1,MI,,V,1.6,-15.0,O
20/02/2025,1,MI,,V,2.0,-15.0,O
20/02/2025,1,MI,,V,0.7,-15.0,O
20/02/2025,1,MI,,V,2.6,-15.0,O
20/02/2025,1,MI,,V,3.0,-15.0,O
20/02/2025,1,MI,,V,1.3,-15.0,O
20/02/2025,1,MI,,V,21.9,-15.0,O
20/02/2025,1,MI,,V,1.0,-15.0,O
20/02/2025,1,MI,,V,1.7,-15.0,O
20/02/2025,1,MI,,V,0.5,-10.1,O
20/02/2025,1,MI,,V,35.1,-10.01,O
20/02/2025,1,MI,,V,40.0,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,7.2,-10.0,O
20/02/2025,1,MI,,V,1.3,-10.0,O
20/02/2025,1,MI,,V,2.2,-10.0,O
20/02/2025,1,MI,,V,20.8,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,0.2,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,0.2,-10.0,O
20/02/2025,1,MI,,V,1.0,-10.0,O
20/02/2025,1,MI,,V,1.0,-10.0,O
20/02/2025,1,MI,,V,4.5,-10.0,O
20/02/2025,1,MI,,V,32.5,-10.0,O
20/02/2025,1,MI,,V,0.3,-10.0,O
20/02/2025,1,MI,,V,3.4,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,44.4,-10.0,O
20/02/2025,1,MI,,V,5.5,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,50.8,-10.0,O
20/02/2025,1,MI,,V,39.4,-10.0,O
20/02/2025,1,MI,,V,2.3,-10.0,O
20/02/2025,1,MI,,V,5.3,-10.0,O
20/02/2025,1,MI,,V,17.0,-10.0,O
20/02/2025,1,MI,,V,16.8,-10.0,O
20/02/2025,1,MI,,V,3.6,-10.0,O
20/02/2025,1,MI,,V,0.9,-10.0,O
20/02/2025,1,MI,,V,0.2,-10.0,O
20/02/2025,1,MI,,V,0.6,-10.0,O
20/02/2025,1,MI,,V,2.9,-10.0,O
20/02/2025,1,MI,,V,17.0,-10.0,O
20/02/2025,1,MI,,V,45.5,-10.0,O
20/02/2025,1,MI,,V,1.4,-10.0,O
20/02/2025,1,MI,,V,1.1,-10.0,O
20/02/2025,1,MI,,V,4.0,-10.0,O
20/02/2025,1,MI,,V,1.0,-10.0,O
20/02/2025,1,MI,,V,9.8,-10.0,O
20/02/2025,1,MI,,V,3.9,-10.0,O
20/02/2025,1,MI,,V,2.7,-10.0,O
20/02/2025,1,MI,,V,0.8,-10.0,O
20/02/2025,1,MI,,V,14.3,-10.0,O
20/02/2025,1,MI,,V,6.0,-10.0,O
20/02/2025,1,MI,,V,4.5,-10.0,O
20/02/2025,1,MI,,V,28.2,-10.0,O
20/02/2025,1,MI,,V,1.0,-10.0,O
20/02/2025,1,MI,,V,6.8,-10.0,O
20/02/2025,1,MI,,V,2.6,-10.0,O
20/02/2025,1,MI,,V,1.9,-10.0,O
20/02/2025,1,MI,,V,5.7,-10.0,O
20/02/2025,1,MI,,V,0.1,-10.0,O
20/02/2025,1,MI,,V,0.2,-10.0,O
20/02/2025,1,MI,,V,2.6,-10.0,O
20/02/2025,1,MI,,V,6.2,-9.0,O
20/02/2025,1,MI,,V,0.5,-8.0,O
20/02/2025,1,MI,,V,66.2,-8.0,O
20/02/2025,1,MI,,V,0.1,-7.0,O
20/02/2025,1,MI,,V,212.1,-7.0,O
20/02/2025,1,MI,,V,0.1,-7.0,O
20/02/2025,1,MI,,V,0.2,-7.0,O
20/02/2025,1,MI,,V,1.8,-7.0,O
20/02/2025,1,MI,,V,0.3,-7.0,O
20/02/2025,1,MI,,V,23.7,-7.0,O
20/02/2025,1,MI,,V,2.2,-7.0,O
20/02/2025,1,MI,,V,4.7,-7.0,O
20/02/2025,1,MI,,V,0.3,-7.0,O
20/02/2025,1,MI,,V,0.8,-7.0,O
20/02/2025,1,MI,,V,0.5,-7.0,O
20/02/2025,1,MI,,V,1.3,-7.0,O
20/02/2025,1,MI,,V,0.9,-7.0,O
20/02/2025,1,MI,,V,0.2,-7.0,O
20/02/2025,1,MI,,V,1.9,-7.0,O
20/02/2025,1,MI,,V,2.0,-7.0,O
20/02/2025,1,MI,,V,9.3,-7.0,O
20/02/2025,1,MI,,V,0.8,-7.0,O
20/02/2025,1,MI,,V,0.6,-7.0,O
20/02/2025,1,MI,,V,0.5,-7.0,O
20/02/2025,1,MI,,V,3.4,-7.0,O
20/02/2025,1,MI,,V,0.7,-7.0,O
20/02/2025,1,MI,,V,0.3,-7.0,O
20/02/2025,1,MI,,V,0.1,-7.0,O
20/02/2025,1,MI,,V,6.9,-7.0,O
20/02/2025,1,MI,,V,12.0,-7.0,O
20/02/2025,1,MI,,V,1.7,-7.0,O
20/02/2025,1,MI,,V,0.2,-7.0,O
20/02/2025,1,MI,,V,0.1,-7.0,O
20/02/2025,1,MI,,V,2.0,-7.0,O
20/02/2025,1,MI,,V,8.7,-7.0,O
20/02/2025,1,MI,,V,3.6,-7.0,O
20/02/2025,1,MI,,V,14.4,-7.0,O
20/02/2025,1,MI,,V,6.7,-7.0,O
20/02/2025,1,MI,,V,24.5,-7.0,O
20/02/2025,1,MI,,V,24.7,-7.0,O
20/02/2025,1,MI,,V,9.6,-7.0,O
20/02/2025,1,MI,,V,7.7,-7.0,O
20/02/2025,1,MI,,V,14.0,-7.0,O
20/02/2025,1,MI,,V,24.5,-7.0,O
20/02/2025,1,MI,,V,3.5,-7.0,O
20/02/2025,1,MI,,V,9.8,-7.0,O
20/02/2025,1,MI,,V,3.5,-7.0,O
20/02/2025,1,MI,,V,3.5,-7.0,O
20/02/2025,1,MI,,V,87.6,-7.0,O
20/02/2025,1,MI,,V,40.8,-7.0,O
20/02/2025,1,MI,,V,10.3,-7.0,O
20/02/2025,1,MI,,V,0.9,-7.0,O
20/02/2025,1,MI,,V,0.7,-6.0,O
20/02/2025,1,MI,,V,3.1,-5.2,O
20/02/2025,1,MI,,V,9.7,-5.01,O
20/02/2025,1,MI,,V,0.1,-5.01,O
20/02/2025,1,MI,,V,21.5,-5.01,O
20/02/2025,1,MI,,V,0.1,-5.01,O
20/02/2025,1,MI,,V,0.5,-5.01,O
20/02/2025,1,MI,,V,8.9,-5.0,O
20/02/2025,1,MI,,V,1.5,-5.0,O
20/02/2025,1,MI,,V,9.1,-5.0,O
20/02/2025,1,MI,,V,9.0,-5.0,O
20/02/2025,1,MI,,V,9.0,-5.0,O
20/02/2025,1,MI,,V,10.5,-5.0,O
20/02/2025,1,MI,,V,14.2,-5.0,O
20/02/2025,1,MI,,V,12.3,-5.0,O
20/02/2025,1,MI,,V,3.0,-5.0,O
20/02/2025,1,MI,,V,0.3,-5.0,O
20/02/2025,1,MI,,V,0.5,-5.0,O
20/02/2025,1,MI,,V,47.2,-5.0,O
20/02/2025,1,MI,,V,0.1,-5.0,O
20/02/2025,1,MI,,V,0.2,-5.0,O
20/02/2025,1,MI,,V,0.1,-5.0,O
20/02/2025,1,MI,,V,1.3,-5.0,O
20/02/2025,1,MI,,V,0.7,-5.0,O
20/02/2025,1,MI,,V,0.1,-5.0,O
20/02/2025,1,MI,,V,25.5,-5.0,O
20/02/2025,1,MI,,V,1.0,-5.0,O
20/02/2025,1,MI,,V,1.0,-5.0,O
20/02/2025,1,MI,,V,2.5,-5.0,O
20/02/2025,1,MI,,V,2.0,-5.0,O
20/02/2025,1,MI,,V,1.1,-5.0,O
20/02/2025,1,MI,,V,10.0,-5.0,O
20/02/2025,1,MI,,V,12.8,-5.0,O
20/02/2025,1,MI,,V,1.6,-5.0,O
20/02/2025,1,MI,,V,8.9,-5.0,O
20/02/2025,1,MI,,V,21.0,-5.0,O
20/02/2025,1,MI,,V,9.1,-5.0,O
20/02/2025,1,MI,,V,9.1,-5.0,O
20/02/2025,1,MI,,V,24.2,-5.0,O
20/02/2025,1,MI,,V,20.7,-5.0,O
20/02/2025,1,MI,,V,10.6,-5.0,O
20/02/2025,1,MI,,V,13.8,-5.0,O
20/02/2025,1,MI,,V,12.4,-5.0,O
20/02/2025,1,MI,,V,40.0,-5.0,O
20/02/2025,1,MI,,V,0.7,-5.0,O
20/02/2025,1,MI,,V,24.7,-5.0,O
20/02/2025,1,MI,,V,789.0,-5.0,O
20/02/2025,1,MI,,V,1005.0,-5.0,O
20/02/2025,1,MI,,V,21.0,-5.0,O
20/02/2025,1,MI,,V,1.7,-5.0,O
20/02/2025,1,MI,,V,92.0,-5.0,O
20/02/2025,1,MI,,V,20.7,-5.0,O
20/02/2025,1,MI,,V,31.0,-5.0,O
20/02/2025,1,MI,,V,220.0,-5.0,O
20/02/2025,1,MI,,V,44.8,-5.0,O
20/02/2025,1,MI,,V,7.2,-5.0,O
20/02/2025,1,MI,,V,6.7,-5.0,O
20/02/2025,1,MI,,V,1.0,-5.0,O
20/02/2025,1,MI,,V,0.8,-5.0,O
20/02/2025,1,MI,,V,1.2,-5.0,O
20/02/2025,1,MI,,V,15.0,-5.0,O
20/02/2025,1,MI,,V,0.9,-5.0,O
20/02/2025,1,MI,,V,2.0,-5.0,O
20/02/2025,1,MI,,V,1.0,-5.0,O
20/02/2025,1,MI,,V,14.1,-5.0,O
20/02/2025,1,MI,,V,1.0,-5.0,O
20/02/2025,1,MI,,V,0.3,-5.0,O
20/02/2025,1,MI,,V,2.6,-5.0,O
20/02/2025,1,MI,,V,8.0,-5.0,O
20/02/2025,1,MI,,V,17.0,-5.0,O
20/02/2025,1,MI,,V,4.5,-5.0,O
20/02/2025,1,MI,,V,3.7,-5.0,O
20/02/2025,1,MI,,V,2.5,-5.0,O
20/02/2025,1,MI,,V,0.8,-5.0,O
20/02/2025,1,MI,,V,0.1,-5.0,O
20/02/2025,1,MI,,V,2.2,-5.0,O
20/02/2025,1,MI,,V,4.7,-5.0,O
20/02/2025,1,MI,,V,0.1,-5.0,O
20/02/2025,1,MI,,V,8.9,-5.0,O
20/02/2025,1,MI,,V,0.7,-5.0,O
20/02/2025,1,MI,,V,0.6,-5.0,O
20/02/2025,1,MI,,V,16.0,-4.99,O
20/02/2025,1,MI,,V,14.3,-4.0,O
20/02/2025,1,MI,,V,0.4,-4.0,O
20/02/2025,1,MI,,V,0.2,-4.0,O
20/02/2025,1,MI,,V,19.0,-4.0,O
20/02/2025,1,MI,,V,0.1,-4.0,O
20/02/2025,1,MI,,V,1.6,-4.0,O
20/02/2025,1,MI,,V,6.8,-4.0,O
20/02/2025,1,MI,,V,920.9,-4.0,O
20/02/2025,1,MI,,V,11.8,-3.2,O
20/02/2025,1,MI,,V,0.1,-3.01,O
20/02/2025,1,MI,,V,0.9,-3.01,O
20/02/2025,1,MI,,V,1.0,-3.01,O
20/02/2025,1,MI,,V,0.2,-3.01,O
20/02/2025,1,MI,,V,0.6,-3.0,O
20/02/2025,1,MI,,V,0.2,-3.0,O
20/02/2025,1,MI,,V,2.0,-3.0,O
20/02/2025,1,MI,,V,9.6,-3.0,O
20/02/2025,1,MI,,V,13.9,-3.0,O
20/02/2025,1,MI,,V,17.0,-3.0,O
20/02/2025,1,MI,,V,0.8,-3.0,O
20/02/2025,1,MI,,V,2.3,-3.0,O
20/02/2025,1,MI,,V,74.1,-3.0,O
20/02/2025,1,MI,,V,126.4,-3.0,O
20/02/2025,1,MI,,V,0.8,-3.0,O
20/02/2025,1,MI,,V,1.9,-3.0,O
20/02/2025,1,MI,,V,1.0,-3.0,O
20/02/2025,1,MI,,V,2.8,-3.0,O
20/02/2025,1,MI,,V,0.2,-3.0,O
20/02/2025,1,MI,,V,2.2,-3.0,O
20/02/2025,1,MI,,V,2.2,-3.0,O
20/02/2025,1,MI,,V,0.4,-3.0,O
20/02/2025,1,MI,,V,3.9,-2.61,O
20/02/2025,1,MI,,V,3.3,-2.61,O
20/02/2025,1,MI,,V,1.5,-2.5,O
20/02/2025,1,MI,,V,3.7,-2.5,O
20/02/2025,1,MI,,V,12.8,-2.5,O
20/02/2025,1,MI,,V,3.7,-2.5,O
